config_id,features,train_r2,test_r2,n_train,n_test,n_features,rank
1014,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334237,0.5833294092140711,114,104,10,221
954,"change_2w, ma_3w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7333733605334238,0.583329409214071,114,104,8,222
361,"ma_3w, seasonal, cos_seasonal, vol_2w",0.7161402606550346,0.5832919019122051,115,105,5,223
763,"change_1w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.724222171134687,0.5832300226758873,114,104,7,224
924,"change_1w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.724222171134687,0.5832300226758873,114,104,8,225
840,"ma_2w, seasonal, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7242221711346869,0.5832300226758869,114,104,7,226
928,"change_1w, ma_3w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809415,114,104,8,227
999,"change_1w, ma_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809415,114,104,9,228
901,"change_1w, change_2w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809413,114,104,8,229
986,"change_1w, change_2w, ma_2w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809413,114,104,9,230
992,"change_1w, change_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809413,114,104,9,231
1016,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809413,114,104,10,232
950,"change_2w, ma_2w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809411,114,104,8,233
963,"ma_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809411,114,104,8,234
1007,"change_2w, ma_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809411,114,104,9,235
956,"change_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_3w, vol_4w",0.7354124456758957,0.5832291403809406,114,104,8,236
167,"seasonal, cos_seasonal, vol_3w",0.7143858777931809,0.5832252869027559,115,105,4,237
634,"ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7173199125423907,0.5831406099622967,114,104,6,238
307,"change_2w, seasonal, cos_seasonal, vol_3w",0.7143864797983054,0.5831372331374465,115,105,5,239
759,"change_1w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7332983333475722,0.5831098530550338,114,104,7,240
920,"change_1w, ma_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7332983333475722,0.5831098530550338,114,104,8,241
836,"ma_2w, ma_4w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7332983333475722,0.5831098530550334,114,104,7,242
371,"ma_4w, seasonal, cos_seasonal, vol_2w",0.7198256266589433,0.5830419350928762,114,104,5,243
159,"ma_4w, seasonal, vol_4w",0.7168455963135196,0.5829791756729041,114,104,4,244
510,"change_1w, seasonal, vol_2w, vol_3w, vol_4w",0.7241054395580186,0.5829773461041114,114,104,6,245
741,"change_1w, ma_2w, seasonal, vol_2w, vol_3w, vol_4w",0.7241054395580186,0.5829773461041114,114,104,7,246
615,"ma_2w, seasonal, vol_2w, vol_3w, vol_4w",0.7241054395580186,0.5829773461041109,114,104,6,247
619,"ma_3w, ma_4w, seasonal, cos_seasonal, vol_4w",0.7229705426263866,0.5826189801623474,114,104,6,248
376,"ma_4w, seasonal, vol_3w, vol_4w",0.7170149228528528,0.5824872705168462,114,104,5,249
697,"change_1w, change_2w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186827,0.5823828938116162,114,104,7,250
747,"change_1w, ma_3w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186827,0.5823828938116162,114,104,7,251
872,"change_1w, change_2w, ma_2w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186827,0.5823828938116162,114,104,8,252
887,"change_1w, change_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186827,0.5823828938116162,114,104,8,253
908,"change_1w, ma_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186827,0.5823828938116162,114,104,8,254
972,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186827,0.5823828938116162,114,104,9,255
788,"change_2w, ma_2w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186828,0.582382893811616,114,104,7,256
824,"ma_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186827,0.582382893811616,114,104,7,257
936,"change_2w, ma_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186828,0.582382893811616,114,104,8,258
803,"change_2w, ma_3w, ma_4w, seasonal, vol_2w, vol_4w",0.7329677288186828,0.5823828938116158,114,104,7,259
560,"change_2w, ma_3w, seasonal, vol_2w, vol_3w",0.7216453297382651,0.5823131035601856,115,105,6,260
490,"change_1w, ma_3w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601854,115,105,6,261
721,"change_1w, ma_2w, ma_3w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601854,115,105,7,262
435,"change_1w, change_2w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601852,115,105,6,263
595,"ma_2w, ma_3w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601852,115,105,6,264
666,"change_1w, change_2w, ma_2w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601852,115,105,7,265
686,"change_1w, change_2w, ma_3w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601852,115,105,7,266
861,"change_1w, change_2w, ma_2w, ma_3w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601852,115,105,8,267
540,"change_2w, ma_2w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601851,115,105,6,268
777,"change_2w, ma_2w, ma_3w, seasonal, vol_2w, vol_3w",0.7216453297382652,0.5823131035601851,115,105,7,269
157,"ma_4w, seasonal, vol_2w",0.7195574370653841,0.5822251758437866,114,104,4,270
501,"change_1w, ma_4w, seasonal, vol_2w, vol_4w",0.7328694646450333,0.582088974971658,114,104,6,271
732,"change_1w, ma_2w, ma_4w, seasonal, vol_2w, vol_4w",0.7328694646450333,0.582088974971658,114,104,7,272
606,"ma_2w, ma_4w, seasonal, vol_2w, vol_4w",0.7328694646450332,0.5820889749716576,114,104,6,273
354,"ma_3w, ma_4w, seasonal, vol_4w",0.7224594112624785,0.5815980799635723,114,104,5,274
508,"change_1w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7234121627699922,0.5815303163015106,114,104,6,275
739,"change_1w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7234121627699922,0.5815303163015106,114,104,7,276
613,"ma_2w, seasonal, cos_seasonal, vol_2w, vol_4w",0.7234121627699922,0.5815303163015103,114,104,6,277
254,"change_1w, seasonal, vol_2w, vol_4w",0.7232871506438439,0.5813519474626511,114,104,5,278
471,"change_1w, ma_2w, seasonal, vol_2w, vol_4w",0.7232871506438439,0.5813519474626511,114,104,6,279
345,"ma_2w, seasonal, vol_2w, vol_4w",0.7232871506438437,0.581351947462651,114,104,5,280
843,"ma_3w, ma_4w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7231568531767345,0.5812857564314398,114,104,7,281
168,"seasonal, cos_seasonal, vol_4w",0.7166920205697185,0.5810920093640946,114,104,4,282
196,"change_1w, change_2w, seasonal, vol_3w",0.7189997284653725,0.5808878851264144,115,105,5,283
288,"change_2w, ma_3w, seasonal, vol_3w",0.7189997284653725,0.5808878851264144,115,105,5,284
399,"change_1w, change_2w, ma_2w, seasonal, vol_3w",0.7189997284653725,0.5808878851264144,115,105,6,285
414,"change_1w, change_2w, ma_3w, seasonal, vol_3w",0.7189997284653725,0.5808878851264144,115,105,6,286
645,"change_1w, change_2w, ma_2w, ma_3w, seasonal, vol_3w",0.7189997284653725,0.5808878851264144,115,105,7,287
232,"change_1w, ma_3w, seasonal, vol_3w",0.7189997284653725,0.5808878851264141,115,105,5,288
273,"change_2w, ma_2w, seasonal, vol_3w",0.7189997284653725,0.5808878851264141,115,105,5,289
323,"ma_2w, ma_3w, seasonal, vol_3w",0.7189997284653724,0.5808878851264141,115,105,5,290
449,"change_1w, ma_2w, ma_3w, seasonal, vol_3w",0.7189997284653725,0.5808878851264141,115,105,6,291
519,"change_2w, ma_2w, ma_3w, seasonal, vol_3w",0.7189997284653725,0.5808878851264141,115,105,6,292
49,"seasonal, vol_4w",0.7164557240293178,0.5808163071555346,114,104,3,293
383,"seasonal, cos_seasonal, vol_3w, vol_4w",0.7168718778435563,0.5807120103443896,114,104,5,294
171,"seasonal, vol_3w, vol_4w",0.7166367728405689,0.5804633728328606,114,104,4,295
622,"ma_3w, ma_4w, seasonal, vol_3w, vol_4w",0.7226485858790326,0.5803327994280538,114,104,6,296
363,"ma_3w, seasonal, cos_seasonal, vol_4w",0.716733888853555,0.5802419546251584,114,104,5,297
703,"change_1w, change_2w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7223318629800989,0.5801706365052877,115,105,7,298
809,"change_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w",0.722331862980099,0.5801706365052877,115,105,7,299
878,"change_1w, change_2w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7223318629800989,0.5801706365052877,115,105,8,300
893,"change_1w, change_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7223318629800989,0.5801706365052877,115,105,8,301
978,"change_1w, change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7223318629800989,0.5801706365052877,115,105,9,302
753,"change_1w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w",0.722331862980099,0.5801706365052876,115,105,7,303
914,"change_1w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w",0.722331862980099,0.5801706365052876,115,105,8,304
794,"change_2w, ma_2w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7223318629800989,0.5801706365052874,115,105,7,305
830,"ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w",0.722331862980099,0.5801706365052874,115,105,7,306
942,"change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7223318629800989,0.5801706365052874,115,105,8,307
149,"ma_3w, seasonal, vol_4w",0.7165135087897742,0.579879200380397,114,104,4,308
629,"ma_3w, seasonal, cos_seasonal, vol_3w, vol_4w",0.7169182101658629,0.5798311584821069,114,104,6,309
632,"ma_4w, seasonal, cos_seasonal, vol_2w, vol_3w",0.7198910463487402,0.5796242544690957,114,104,6,310
366,"ma_3w, seasonal, vol_3w, vol_4w",0.7166997433660801,0.5794999558706951,114,104,5,311
374,"ma_4w, seasonal, vol_2w, vol_3w",0.7196240485306682,0.5787126742569553,114,104,5,312
558,"change_2w, ma_3w, seasonal, cos_seasonal, vol_3w",0.7196592191737009,0.5785854819862293,115,105,6,313
433,"change_1w, change_2w, seasonal, cos_seasonal, vol_3w",0.719659219173701,0.57858548198622906,115,105,6,314
664,"change_1w, change_2w, ma_2w, seasonal, cos_seasonal, vol_3w",0.719659219173701,0.57858548198622906,115,105,7,315
684,"change_1w, change_2w, ma_3w, seasonal, cos_seasonal, vol_3w",0.719659219173701,0.57858548198622906,115,105,7,316
859,"change_1w, change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_3w",0.719659219173701,0.57858548198622906,115,105,8,317
488,"change_1w, ma_3w, seasonal, cos_seasonal, vol_3w",0.7196592191737009,0.5785854819862288,115,105,6,318
593,"ma_2w, ma_3w, seasonal, cos_seasonal, vol_3w",0.7196592191737009,0.5785854819862288,115,105,6,319
719,"change_1w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_3w",0.7196592191737009,0.5785854819862288,115,105,7,320
538,"change_2w, ma_2w, seasonal, cos_seasonal, vol_3w",0.719659219173701,0.5785854819862287,115,105,6,321
775,"change_2w, ma_2w, ma_3w, seasonal, cos_seasonal, vol_3w",0.719659219173701,0.5785854819862287,115,105,7,322
287,"change_2w, ma_3w, seasonal, vol_2w",0.7215767124908363,0.5782653720988891,115,105,5,323
195,"change_1w, change_2w, seasonal, vol_2w",0.7215767124908363,0.5782653720988888,115,105,5,324
398,"change_1w, change_2w, ma_2w, seasonal, vol_2w",0.7215767124908363,0.5782653720988888,115,105,6,325
413,"change_1w, change_2w, ma_3w, seasonal, vol_2w",0.7215767124908363,0.5782653720988888,115,105,6,326
644,"change_1w, change_2w, ma_2w, ma_3w, seasonal, vol_2w",0.7215767124908363,0.5782653720988888,115,105,7,327
231,"change_1w, ma_3w, seasonal, vol_2w",0.7215767124908363,0.5782653720988886,115,105,5,328
448,"change_1w, ma_2w, ma_3w, seasonal, vol_2w",0.7215767124908363,0.5782653720988886,115,105,6,329
322,"ma_2w, ma_3w, seasonal, vol_2w",0.7215767124908364,0.5782653720988884,115,105,5,330
272,"change_2w, ma_2w, seasonal, vol_2w",0.7215767124908363,0.5782653720988883,115,105,5,331
